-0.86	0.98	20

-0.84	-1	0
-0.84	-0.98	1.62897
-0.84	-0.96	3.20754
-0.84	-0.94	4.6952
-0.84	-0.92	6.06616
-0.84	-0.9	7.30899
-0.84	-0.88	8.42331
-0.84	-0.86	9.41587
-0.84	-0.84	10.2972
-0.84	-0.82	11.0794
-0.84	-0.8	11.7744
-0.84	-0.78	12.3935
-0.84	-0.76	12.9468
-0.84	-0.74	13.443
-0.84	-0.72	13.8898
-0.84	-0.7	14.2937
-0.84	-0.68	14.6603
-0.84	-0.66	14.9942
-0.84	-0.64	15.2994
-0.84	-0.62	15.5793
-0.84	-0.6	15.8369
-0.84	-0.58	16.0746
-0.84	-0.56	16.2946
-0.84	-0.54	16.4986
-0.84	-0.52	16.6884
-0.84	-0.5	16.8652
-0.84	-0.48	17.0302
-0.84	-0.46	17.1846
-0.84	-0.44	17.3292
-0.84	-0.42	17.4649
-0.84	-0.4	17.5923
-0.84	-0.38	17.7122
-0.84	-0.36	17.8251
-0.84	-0.34	17.9315
-0.84	-0.32	18.0319
-0.84	-0.3	18.1268
-0.84	-0.28	18.2164
-0.84	-0.26	18.3011
-0.84	-0.24	18.3813
-0.84	-0.22	18.4573
-0.84	-0.2	18.5293
-0.84	-0.18	18.5976
-0.84	-0.16	18.6623
-0.84	-0.14	18.7238
-0.84	-0.12	18.7822
-0.84	-0.1	18.8376
-0.84	-0.08	18.8903
-0.84	-0.06	18.9405
-0.84	-0.04	18.9882
-0.84	-0.02	19.0336
-0.84	0	19.0768
-0.84	0.02	19.118
-0.84	0.04	19.1573
-0.84	0.06	19.1948
-0.84	0.08	19.2305
-0.84	0.1	19.2646
-0.84	0.12	19.2972
-0.84	0.14	19.3284
-0.84	0.16	19.3582
-0.84	0.18	19.3867
-0.84	0.2	19.414
-0.84	0.22	19.4401
-0.84	0.24	19.4652
-0.84	0.26	19.4893
-0.84	0.28	19.5123
-0.84	0.3	19.5345
-0.84	0.32	19.5558
-0.84	0.34	19.5763
-0.84	0.36	19.5961
-0.84	0.38	19.6151
-0.84	0.4	19.6334
-0.84	0.42	19.6511
-0.84	0.44	19.6682
-0.84	0.46	19.6847
-0.84	0.48	19.7007
-0.84	0.5	19.7162
-0.84	0.52	19.7312
-0.84	0.54	19.7458
-0.84	0.56	19.76
-0.84	0.58	19.7737
-0.84	0.6	19.7871
-0.84	0.62	19.8002
-0.84	0.64	19.8129
-0.84	0.66	19.8254
-0.84	0.68	19.8375
-0.84	0.7	19.8495
-0.84	0.72	19.8612
-0.84	0.74	19.8726
-0.84	0.76	19.8839
-0.84	0.78	19.895
-0.84	0.8	19.906
-0.84	0.82	19.9168
-0.84	0.84	19.9274
-0.84	0.86	19.938
-0.84	0.88	19.9485
-0.84	0.9	19.9589
-0.84	0.92	19.9692
-0.84	0.94	19.9795
-0.84	0.96	19.9898
-0.84	0.98	20

-0.82	-1	0
-0.82	-0.98	1.45718
-0.82	-0.96	2.879
-0.82	-0.94	4.23554
-0.82	-0.92	5.50561
-0.82	-0.9	6.67727
-0.82	-0.88	7.74656
-0.82	-0.86	8.71536
-0.82	-0.84	9.58932
-0.82	-0.82	10.3761
-0.82	-0.8	11.0842
-0.82	-0.78	11.7221
-0.82	-0.76	12.2979
-0.82	-0.74	12.8187
-0.82	-0.72	13.2912
-0.82	-0.7	13.7211
-0.82	-0.68	14.1134
-0.82	-0.66	14.4726
-0.82	-0.64	14.8023
-0.82	-0.62	15.1059
-0.82	-0.6	15.3862
-0.82	-0.58	15.6456
-0.82	-0.56	15.8862
-0.82	-0.54	16.1099
-0.82	-0.52	16.3184
-0.82	-0.5	16.513
-0.82	-0.48	16.6949
-0.82	-0.46	16.8653
-0.82	-0.44	17.0252
-0.82	-0.42	17.1753
-0.82	-0.4	17.3165
-0.82	-0.38	17.4493
-0.82	-0.36	17.5746
-0.82	-0.34	17.6927
-0.82	-0.32	17.8043
-0.82	-0.3	17.9096
-0.82	-0.28	18.0093
-0.82	-0.26	18.1036
-0.82	-0.24	18.1929
-0.82	-0.22	18.2774
-0.82	-0.2	18.3576
-0.82	-0.18	18.4336
-0.82	-0.16	18.5058
-0.82	-0.14	18.5743
-0.82	-0.12	18.6394
-0.82	-0.1	18.7012
-0.82	-0.08	18.76
-0.82	-0.06	18.8159
-0.82	-0.04	18.8691
-0.82	-0.02	18.9198
-0.82	0	18.968
-0.82	0.02	19.014
-0.82	0.04	19.0578
-0.82	0.06	19.0996
-0.82	0.08	19.1395
-0.82	0.1	19.1776
-0.82	0.12	19.214
-0.82	0.14	19.2488
-0.82	0.16	19.2821
-0.82	0.18	19.314
-0.82	0.2	19.3444
-0.82	0.22	19.3737
-0.82	0.24	19.4017
-0.82	0.26	19.4285
-0.82	0.28	19.4543
-0.82	0.3	19.4791
-0.82	0.32	19.5029
-0.82	0.34	19.5258
-0.82	0.36	19.5479
-0.82	0.38	19.5692
-0.82	0.4	19.5897
-0.82	0.42	19.6095
-0.82	0.44	19.6286
-0.82	0.46	19.6471
-0.82	0.48	19.6649
-0.82	0.5	19.6823
-0.82	0.52	19.6991
-0.82	0.54	19.7154
-0.82	0.56	19.7312
-0.82	0.58	19.7466
-0.82	0.6	19.7616
-0.82	0.62	19.7762
-0.82	0.64	19.7905
-0.82	0.66	19.8044
-0.82	0.68	19.8181
-0.82	0.7	19.8314
-0.82	0.72	19.8445
-0.82	0.74	19.8573
-0.82	0.76	19.87
-0.82	0.78	19.8824
-0.82	0.8	19.8947
-0.82	0.82	19.9068
-0.82	0.84	19.9187
-0.82	0.86	19.9305
-0.82	0.88	19.9423
-0.82	0.9	19.9539
-0.82	0.92	19.9655
-0.82	0.94	19.977
-0.82	0.96	19.9885
-0.82	0.98	20

-0.8	-1	0
-0.8	-0.98	1.32074
-0.8	-0.96	2.61572
-0.8	-0.94	3.86237
-0.8	-0.92	5.04348
-0.8	-0.9	6.14793
-0.8	-0.88	7.17028
-0.8	-0.86	8.10968
-0.8	-0.84	8.96858
-0.8	-0.82	9.75154
-0.8	-0.8	10.4643
